输入,目标
"简和约翰于 1958 年 1 月 2 日结婚。今天是他们结婚 5 周年纪念日。从今天开始一周前的日期（MM/DD/YYYY）是多少？
选项：
(A) 1961 年 1 月 9 日
(B) 1961 年 1 月 2 日
(C) 1960 年 10 月 1 日
(D) 1960 年 12 月 26 日
(E) 1960 年 7 月 26 日
(F) 1936 年 12 月 26 日",(D)
"还有36小时，2015年就到了。昨天的日期（MM/DD/YYYY）是多少？
选项：
（一）2015年2月13日
(B) 2014 年 12 月 29 日
(C) 2014 年 10 月 26 日
(D) 2014 年 12 月 28 日
(E) 11/07/2014
(F) 10/03/2014",(D)
"简出生于2001年二月的最后一天，今天是她16岁的生日。一个月前的日期（MM/DD/YYYY）是多少？
选项：
（一）2016 年 11 月 12 日
(B) 2017 年 1 月 21 日
(C) 2017 年 1 月 14 日
(D) 01/28/2017
(E) 02/03/2017",(D)
"Jane 预订了明天（2002 年 7 月 29 日）的航班。10 天前的日期是 MM/DD/YYYY？
选项：
（一）2002年9月6日
(B) 2001 年 10 月 18 日
(C) 07/08/2002
(D) 08/08/2002
(E) 07/18/2002
(F) 10/08/2002",(E)
"截止日期是2021年6月1日，距离现在还有2天。昨天的日期（MM/DD/YYYY）是多少？
选项：
(A) 2021 年 6 月 12 日
(B) 2021 年 6 月 5 日
(C) 07/29/2021
(D) 05/22/2021
(E) 2021 年 6 月 17 日
（六）2021 年 5 月 29 日",(F)
"音乐会原定于 1943 年 6 月 1 日举行，但推迟了一天到今天。 10 天前的日期（MM/DD/YYYY）是多少？
选项：
(A) 1943 年 5 月 21 日
(B) 1942 年 10 月 23 日
(C) 1943 年 7 月 1 日
(D) 1943 年 5 月 24 日
(E) 1943 年 5 月 23 日",(E)
"明天是 2019 年 11 月 12 日。明天的日期（MM/DD/YYYY）是多少？
选项：
（一）2020年2月12日
(B) 2019 年 11 月 12 日
(C) 2019 年 10 月 22 日
(D) 2019 年 11 月 14 日
(E) 2019 年 10 月 12 日",(B)
"从2009年10月开始，简每个月16日都会去书店，今天已经是她第五次来书店了。明天的日期（MM/DD/YYYY）是多少？
选项：
（一）2010年2月14日
(B) 2096 年 2 月 17 日
(C) 2010/02/17
(D) 2009 年 11 月 17 日
(E) 2010 年 2 月 16 日
(F) 02/26/2010",(C)
"昨天，2011 年 1 月 21 日，Jane 吃了 2 个披萨和 5 个鸡翅。一个月前的日期（MM/DD/YYYY）是多少？
选项：
（一）2011年2月8日
(B) 2010 年 12 月 22 日
(C) 06/22/2010
(D) 12/01/2010
(E) 01/05/2011
（六）2010 年 12 月 21 日",(B)
"昨天是 2021 年 4 月 30 日。24 小时后的日期是 MM/DD/YYYY？
选项：
（一）2020年5月2日
(B) 2000 年 5 月 2 日
(C) 2021 年 5 月 2 日
(D) 05/03/2021
(E) 2022 年 5 月 2 日
(F) 04/04/2021",(C)
"Jane 以为今天是 3/11/2002，但实际上今天是 3 月 12 日，也就是 1 天后。一个月前的日期（MM/DD/YYYY）是多少？
选项：
(A) 2001 年 4 月 12 日
(B) 2002 年 2 月 11 日
(C) 2002 年 2 月 12 日
(D) 02/08/2002
(E) 2002 年 5 月 22 日
(F) 2002 年 2 月 18 日",(C)
"昨天，2011 年 1 月 21 日，Jane 吃了 2 个披萨和 5 个鸡翅。今天的日期（MM/DD/YYYY）？
选项：
（一）2011年1月12日
(B) 01/08/2011
(C) 1990 年 1 月 22 日
(D) 01/22/2011
(E) 2086 年 1 月 22 日
(F) 01/23/2011",(D)
"今天是 2008 年第一季度的最后一天。从今天开始一周前的日期（MM/DD/YYYY）是多少？
选项：
(A) 2007 年 12 月 23 日
(B) 2008 年 5 月 5 日
(C) 2047 年 3 月 24 日
(D) 2008 年 4 月 14 日
(E) 2043 年 3 月 24 日
(F) 2008 年 3 月 24 日",(F)
"今天3月5日，这是简在1973年里第二次看到流星雨。昨天的日期（MM/DD/YYYY）是多少？
选项：
(A) 1973 年 4 月 5 日
(B) 1973 年 3 月 4 日
(C) 1973 年 1 月 2 日
(D) 1973 年 3 月 5 日
(E) 03/04/2007
(F) 1983年3月5日",(B)
"今天是 1909 年 9 月 9 日。一个月前的日期（MM/DD/YYYY）是多少？
选项：
(A) 1909 年 8 月 9 日
(B) 1909 年 8 月 10 日
(C) 1910 年 5 月 9 日
(D) 1909 年 8 月 8 日
(E) 1820 年 8 月 9 日
(F) 1909 年 8 月 19 日",(A)
"今天是 9/7。 Jane 正在观看 NFL 2003。今天是 MM/DD/YYYY 日期？
选项：
(A) 12/05/2003
(B) 08/08/2003
(C) 07/07/2003
(D) 09/07/2003
(E) 2003 年 11 月 20 日
(F) 09/06/2003",(D)
"昨天，2011 年 1 月 21 日，Jane 吃了 2 个披萨和 5 个鸡翅。昨天的日期（MM/DD/YYYY）是多少？
选项：
(A) 2070 年 1 月 21 日
(B) 2011 年 1 月 20 日
(C) 01/26/2011
(D) 01/28/2011
(E) 01/21/2011
(F) 06/21/2011",(E)
"今天是 9/7。 Jane 正在观看 NFL 2003。24 小时后的日期是 MM/DD/YYYY？
选项：
（一）2003年9月8日
(B) 2003 年 9 月 10 日
(C) 1917 年 9 月 8 日
(D) 09/07/2003
(E) 08/29/2003",(A)
"在美国，感恩节是十一月的第四个星期四。今天是美国 2001 年感恩节。从今天起一周后的日期（MM/DD/YYYY）是多少？
选项：
(A) 2002 年 11 月 29 日
(B) 2002 年 11 月 15 日
(C) 2002 年 11 月 30 日
(D) 2002 年 12 月 27 日
(E) 2002 年 12 月 11 日
（女）2078 年 11 月 29 日",(A)
"Jane 认为今天是 6/18/2019，但 John 认为今天是 6/19/2019。约翰是对的。 10 天前的日期（MM/DD/YYYY）是多少？
选项：
（一）2019年6月8日
(B) 2018 年 8 月 9 日
(C) 2019年6月9日
(D) 2019/05/19
(E) 06/09/2044
（六）2019年6月15日",(C)
"今天是 1909 年 9 月 9 日。今天的日期（MM/DD/YYYY）是几号？
选项：
(A) 1909 年 9 月 9 日
(B) 1909 年 9 月 30 日
(C) 1909 年 11 月 19 日
(D) 1939 年 9 月 9 日
(E) 1886 年 9 月 9 日
(F) 1909 年 12 月 11 日",(A)
"Jane于2020年3月20日辞去了工作。距此已经过去了176天。一个月前的日期（MM/DD/YYYY）是多少？
选项：
（一）2020年8月12日
(B) 2020年7月29日
(C) 2020年9月6日
(D) 2020年8月20日
(E) 08/12/2045
(F) 08/12/2093",(A)
"Jane 认为今天是 6/18/2019，但 John 认为今天是 6/19/2019。约翰是对的。明天的日期（MM/DD/YYYY）是多少？
选项：
（一）2019年2月20日
(B) 2019 年 6 月 10 日
(C) 2019年6月20日
(D) 2019/06/25
(E) 2018 年 12 月 20 日",(C)
"今天，1997 年 8 月 3 日，是我们永远不会忘记的一天。今天的日期（MM/DD/YYYY）？
选项：
(A) 1997 年 8 月 4 日
(B) 1997 年 8 月 5 日
(C) 1997/08/17
(D) 08/03/2097
(E) 08/03/1997
(F) 08/02/1997",(E)
"一周前是 2021 年 9 月 1 日。明天的日期（MM/DD/YYYY）是多少？
选项：
（一）2021年9月9日
(B) 2021 年 9 月 8 日
(C) 2021 年 8 月 19 日
(D) 1934 年 9 月 9 日
(E) 2021 年 2 月 9 日
（六）2021 年 9 月 13 日",(A)
"一周前是 2021 年 9 月 1 日。 24 小时后的日期（MM/DD/YYYY）是多少？
选项：
(A) 2022 年 3 月 9 日
(B) 2021 年 9 月 10 日
(C) 2021 年 8 月 31 日
(D) 09/09/2021
(E) 09/02/2021
（六）2021 年 9 月 17 日",(D)
"截止日期是2021年6月1日，距离现在还有2天。从今天起一年前的日期（MM/DD/YYYY）是多少？
选项：
（一）2020年5月9日
(B) 2020 年 5 月 30 日
(C) 1948 年 5 月 30 日
(D) 2019 年 10 月 30 日
(E) 05/20/2020
(F) 2020年6月2日",(B)
"还有36小时，2015年就到了。从今天起一年前的日期（MM/DD/YYYY）是多少？
选项：
(一) 12/09/2013
(B) 2014 年 1 月 19 日
(C) 2013 年 12 月 28 日
(D) 07/29/2013
(E) 2013 年 12 月 29 日
（六）2014 年 2 月 28 日",(E)
"2017 年 5 月 9 日，Jane 购买了 40 个鸡蛋。她每天吃一颗。今天她的鸡蛋用完了。一个月前的日期（MM/DD/YYYY）是多少？
选项：
(一)2017年5月4日
(B) 2017 年 5 月 19 日
(C) 2017 年 6 月 24 日
(D) 05/11/2017
(E) 2017 年 10 月 18 日
（六）2017/05/18",(F)
"音乐会原定于 1943 年 6 月 1 日举行，但推迟了一天到今天。 24 小时后的日期（MM/DD/YYYY）是多少？
选项：
(A) 1943 年 6 月 4 日
(B) 1943 年 3 月 9 日
(C) 1943 年 6 月 3 日
(D) 1943 年 4 月 11 日
(E) 1943 年 9 月 3 日
(F) 1942 年 8 月 3 日",(C)
"Jane 安排了明天与 5 个人的 3 个约会（1972 年 7 月 9 日星期二）。从今天起一年前的日期（MM/DD/YYYY）是多少？
选项：
(A) 1910 年 7 月 8 日
(B) 1971 年 7 月 8 日
(C) 1971 年 7 月 9 日
(D) 1971 年 7 月 15 日
(E) 1971 年 7 月 1 日
(F) 07/07/1971",(B)
"1992年5月6日对于简来说就像昨天一样，但那实际上已经是十年前的事了。 24 小时后的日期（MM/DD/YYYY）是多少？
选项：
（一）2002年5月15日
(B) 2002 年 5 月 4 日
(C) 2002 年 5 月 17 日
(D) 1982 年 5 月 7 日
(E) 09/07/2001
(F) 05/07/2002",(F)
"一周前是 2021 年 9 月 1 日。 10 天前的日期（MM/DD/YYYY）是多少？
选项：
(A) 2021 年 5 月 25 日
(B) 1925 年 8 月 29 日
(C) 2021 年 8 月 30 日
(D) 08/29/2021
(E) 2021 年 8 月 28 日
（六）2021 年 9 月 19 日",(D)
"2019 年的第一天是星期二，今天是 2019 年的第一个星期一。10 天前的日期（MM/DD/YYYY）是多少？
选项：
（一）2019年10月28日
(B) 2018 年 12 月 24 日
(C) 2018 年 12 月 14 日
(D) 2018 年 12 月 28 日
(E) 01/01/2019
（六）2019年6月28日",(D)
"今天是 2020 年的回文日，因为日期的 MMDDYYYY 格式向后和向前相同。今天的日期（MM/DD/YYYY）？
选项：
（一）2019年5月2日
(B) 11/08/2019
(C) 2020年1月19日
(D) 02/02/2020
(E) 2020 年 2 月 1 日
（六）2020年1月23日",(D)
"截止日期是2021年6月1日，距离现在还有2天。明天的日期（MM/DD/YYYY）是多少？
选项：
(A) 1993 年 5 月 31 日
(B) 2021 年 5 月 17 日
(C) 07/07/2021
(D) 2021 年 5 月 31 日
(E) 2021 年 6 月 1 日
（六）2021 年 5 月 30 日",(D)
"Jane 预订了明天（2002 年 7 月 29 日）的航班。从今天开始一周前的日期是 MM/DD/YYYY？
选项：
（一）2002年8月18日
(B) 2002 年 10 月 21 日
(C) 07/20/2002
(D) 2002 年 10 月 17 日
(E) 07/21/2002
(F) 2001 年 11 月 21 日",(E)
"Jane 认为今天是 6/18/2019，但 John 认为今天是 6/19/2019。简是对的。一个月前的日期（MM/DD/YYYY）是多少？
选项：
（一）2019年5月18日
(B) 2019 年 3 月 31 日
(C) 2019年3月18日
(D) 2019/05/10
(E) 1989 年 5 月 18 日
（六）2019年5月17日",(A)
"简和约翰于 1958 年 1 月 2 日结婚。今天是他们的金婚纪念日。一个月前的日期（MM/DD/YYYY）是多少？
选项：
(A) 2007 年 2 月 12 日
(B) 12/03/2007
(C) 01/02/2007
(D) 2007 年 11 月 18 日
(E) 11/04/2007
(F) 1928 年 2 月 12 日",(A)
"Jane 认为今天是 6/18/2019，但 John 认为今天是 6/19/2019。简是对的。 10 天前的日期（MM/DD/YYYY）是多少？
选项：
（一）2019年7月8日
(B) 2019 年 6 月 9 日
(C) 2021 年 6 月 8 日
(D) 06/01/2019
(E) 2019/06/07
（六）2019 年 6 月 8 日",(F)
"今天是 2008 年第一季度的最后一天。明天的日期是 MM/DD/YYYY？
选项：
（一）2008年4月9日
(B) 2008 年 9 月 1 日
(C) 2008 年 3 月 14 日
(D) 2008 年 3 月 31 日
(E) 2058 年 4 月 1 日
(F) 04/01/2008",(F)
"今天的会议改期到明天（1924 年 10 月 16 日）上午 11 点举行。从今天开始一周前的日期（MM/DD/YYYY）是多少？
选项：
(A) 1925 年 8 月 8 日
(B) 2019 年 10 月 8 日
(C) 1924 年 6 月 11 日
(D) 1925 年 4 月 8 日
(E) 1924 年 10 月 8 日
(F) 1924 年 10 月 7 日",(E)
"明天是 2019 年 11 月 12 日。 10 天前的日期（MM/DD/YYYY）是多少？
选项：
（一）2048 年 11 月 1 日
(B) 11/01/2019
(C) 11/02/2019
(D) 2019 年 10 月 27 日
(E) 2019 年 10 月 23 日",(B)
"在英国，人们在格式化日期时通常将日期放在月份之前。因此，今天对他们来说是 02/01/1987。从今天起一周后的日期（MM/DD/YYYY）是多少？
选项：
(A) 1987 年 1 月 23 日
(B) 2023 年 1 月 9 日
(C) 1948 年 1 月 9 日
(D) 1987 年 1 月 8 日
(E) 1987/03/17
(F) 1987 年 1 月 9 日",(F)
"今天是 1985 年 4 月 10 日。Jane 的预约将在 3 天后进行。从今天起一周后的日期（MM/DD/YYYY）是多少？
选项：
(A) 1985 年 4 月 10 日
(B) 1975 年 5 月 10 日
(C) 1986 年 3 月 10 日
(D) 1985 年 4 月 17 日
(E) 1986 年 4 月 12 日
(F) 04/07/1985",(D)
"简出生于2000年二月的最后一天，今天是她16岁的生日。从今天起一周后的日期（MM/DD/YYYY）是多少？
选项：
（一）2016年3月7日
(B) 2016 年 2 月 23 日
(C) 03/07/2070
(D) 03/06/2016
(E) 03/08/2016",(A)
"1992年5月6日对于简来说就像昨天一样，但那实际上已经是十年前的事了。从今天起一年前的日期（MM/DD/YYYY）是多少？
选项：
(A) 07/07/2001
(B) 05/05/2001
(C) 2001 年 2 月 11 日
(D) 05/06/2001
(E) 08/06/2000",(D)
"明天是 2019 年 11 月 12 日。一个月前的日期（MM/DD/YYYY）是多少？
选项：
（一）2019 年 10 月 11 日
(B) 1974 年 10 月 11 日
(C) 2018 年 10 月 11 日
(D) 2019 年 10 月 12 日
(E) 2019 年 10 月 16 日
（六）2019 年 10 月 10 日",(A)
"Jane 正在庆祝 2012 年 1 月的最后一天。一个月前的日期是 MM/DD/YYYY？
选项：
（一）2011 年 12 月 21 日
(B) 2011 年 12 月 31 日
(C) 2011 年 12 月 30 日
(D) 2074 年 12 月 31 日
(E) 2108 年 12 月 31 日
(F) 03/29/2012",(B)
"今天是 2007 年的第一天。10 天前的日期（MM/DD/YYYY）是多少？
选项：
(A) 2006 年 12 月 23 日
(B) 2007 年 1 月 31 日
(C) 1961 年 12 月 22 日
(D) 2006 年 12 月 21 日
(E) 2007 年 2 月 24 日
（六）2006 年 12 月 22 日",(F)
"今天是 2020 年的回文日，因为日期的 MMDDYYYY 格式向后和向前相同。从今天起一周后的日期（MM/DD/YYYY）是多少？
选项：
（一）2020年2月23日
(B) 2020 年 2 月 13 日
(C) 02/09/2095
(D) 12/09/2020
(E) 02/09/2020
（六）2020年2月27日",(E)
"今天是 1969 年 4 月 19 日。明天的日期（MM/DD/YYYY）是多少？
选项：
(A) 1969 年 4 月 6 日
(B) 1969 年 3 月 23 日
(C) 1969 年 4 月 20 日
(D) 1969 年 4 月 18 日
(E) 04/20/2035
(F) 1969 年 4 月 21 日",(C)
"今天是 2007 年的第一天。从今天算起一周前的日期（MM/DD/YYYY）是多少？
选项：
(A) 2006 年 12 月 24 日
(B) 2006 年 6 月 25 日
(C) 03/05/2007
(D) 2016 年 12 月 25 日
(E) 2006 年 12 月 25 日
(F) 1945 年 12 月 25 日",(E)
"Jane 认为今天是 6/18/2019，但 John 认为今天是 6/19/2019。简是对的。从今天开始一周前的日期（MM/DD/YYYY）是多少？
选项：
（一）2019年6月11日
(B) 2019 年 6 月 2 日
(C) 1942 年 6 月 11 日
(D) 2019/06/12
(E) 07/29/2019
（六）2019年5月28日",(A)
"简出生于2001年二月的最后一天，今天是她16岁的生日。昨天的日期（MM/DD/YYYY）是多少？
选项：
(A) 1955 年 2 月 27 日
(B) 2016 年 12 月 27 日
(C) 2017 年 2 月 27 日
(D) 2017/02/18
(E) 2017 年 2 月 26 日
(F) 12/05/2016",(C)
"昨天是 1929 年 12 月 31 日。今天不可能是 12/32/1929，因为 12 月只有 31 天。从今天开始一周前的日期（MM/DD/YYYY）是多少？
选项：
(A) 1929 年 12 月 25 日
(B) 1929 年 9 月 20 日
(C) 1929 年 12 月 16 日
(D) 1929 年 12 月 28 日
(E) 1930 年 1 月 22 日
（六）2006 年 12 月 25 日",(A)
"简和约翰于 1958 年 1 月 2 日结婚。今天是他们的金婚纪念日。今天的日期（MM/DD/YYYY）？
选项：
（一）2008年1月30日
(B) 2085 年 1 月 2 日
(C) 01/02/2008
(D) 12/04/2007
(E) 2008 年 1 月 11 日
(F) 08/02/2008",(C)
"今天是 1969 年 4 月 19 日。昨天的日期（MM/DD/YYYY）是多少？
选项：
(A) 1969 年 4 月 18 日
(B) 1961 年 4 月 18 日
(C) 1969 年 3 月 21 日
(D) 1969 年 4 月 19 日
(E) 1969 年 4 月 27 日",(A)
"今天是 1966 年第三个月的第二天。明天的日期（MM/DD/YYYY）是多少？
选项：
(A) 1966 年 3 月 3 日
(B) 1966 年 3 月 24 日
(C) 1966 年 3 月 4 日
(D) 1966 年 2 月 28 日
(E) 1966 年 3 月 2 日",(A)
"昨天，2011 年 1 月 21 日，Jane 吃了 2 个披萨和 5 个鸡翅。明天的日期（MM/DD/YYYY）是多少？
选项：
（一）2011年2月13日
(B) 2011 年 1 月 22 日
(C) 01/24/2011
(D) 01/23/2011
(E) 2010 年 12 月 31 日
（六）2010 年 12 月 26 日",(D)
"简和约翰于 1958 年 1 月 2 日结婚。今天是他们结婚 5 周年纪念日。从今天起一年前的日期（MM/DD/YYYY）是多少？
选项：
(A) 1960 年 6 月 2 日
(B) 1960 年 1 月 2 日
(C) 1967 年 1 月 2 日
(D) 1959 年 12 月 19 日
(E) 1959 年 12 月 26 日
(F) 01/02/2016",(B)
"今天是 2008 年第一季度的最后一天。10 天前的日期（MM/DD/YYYY）是多少？
选项：
(A) 2104 年 3 月 21 日
(B) 2008 年 10 月 21 日
(C) 2008 年 3 月 22 日
(D) 2008 年 3 月 21 日
(E) 2008 年 6 月 24 日
(F) 06/04/2008",(D)
"今天，1997 年 8 月 3 日，是我们永远不会忘记的一天。 10 天前的日期（MM/DD/YYYY）是多少？
选项：
(A) 1997 年 8 月 21 日
(B) 1997 年 10 月 24 日
(C) 1997 年 7 月 23 日
(D) 1997/07/24
(E) 1997/08/14
(F) 1997/06/11",(D)
"今天是 1937 年的圣诞节前夕。从今天起一周后的日期（MM/DD/YYYY）是多少？
选项：
(A) 1937 年 12 月 28 日
(B) 1937 年 12 月 31 日
(C) 1938 年 12 月 31 日
(D) 1937 年 12 月 27 日
(E) 1937 年 12 月 3 日",(B)
"昨天，2011 年 1 月 21 日，Jane 吃了 2 个披萨和 5 个鸡翅。从今天起一年前的日期（MM/DD/YYYY）是多少？
选项：
（一）2010年1月21日
(B) 01/08/2010
(C) 2009 年 10 月 29 日
(D) 02/05/2010
(E) 01/23/2010
(F) 01/22/2010",(F)
"简出生于2000年二月的最后一天，今天是她16岁的生日。一个月前的日期（MM/DD/YYYY）是多少？
选项：
（一）2016年5月4日
(B) 07/29/2015
(C) 2016 年 2 月 2 日
(D) 11/08/2015
(E) 2016 年 1 月 30 日
(F) 01/29/2016",(F)
