输入,目标
"Alice、Bob、Claire、Dave、Eve、Fred 和 Gertrude 正在玩游戏。游戏开始时，他们各自拿着一个球：爱丽丝有一个紫色的球，鲍勃有一个蓝色的球，克莱尔有一个黄色的球，戴夫有一个棕色的球，伊芙有一个黑色的球，弗雷德有一个白色的球，格特鲁德有一个橙色的球。
随着比赛的进行，两对球员交换球。首先，戴夫和弗雷德交换球。然后，克莱尔和戴夫交换球。然后，伊芙和鲍勃交换球。然后，格特鲁德和克莱尔交换球。然后，爱丽丝和格特鲁德交换球。然后，鲍勃和克莱尔交换球。最后，鲍勃和爱丽丝交换了球。游戏结束时，爱丽丝得到了
选项：
（一）紫色球
(B) 蓝球
(C) 黄球
(D) 棕色球
(E) 黑球
(F) 白球
(G) 橙色球",(G)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 踢左边锋，Bob 踢中前卫，Claire 踢左中场，Dave 踢后卫，Eve 踢替补，Fred 踢右边锋，格特鲁德扮演啦啦队长。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，格特鲁德和伊芙交换立场。然后，伊芙和鲍勃交换头寸。然后，鲍勃和戴夫交换头寸。然后，格特鲁德和克莱尔交换立场。然后，鲍勃和伊芙交换头寸。然后，伊芙和爱丽丝交换头寸。最后，弗雷德和鲍勃交换头寸。比赛结束时，鲍勃正在上场
选项：
(A) 左边锋
(B) 中场
(C) 左中场
(D) 后卫
(E) 替补队员
(F) 右翼
(G)啦啦队长",(F)
"Alice、Bob、Claire、Dave、Eve、Fred 和 Gertrude 正在玩游戏。游戏开始时，他们各自拿着一个球：爱丽丝有一个白球，鲍勃有一个棕色球，克莱尔有一个蓝色球，戴夫有一个粉红色球，伊芙有一个紫色球，弗雷德有一个黑球，格特鲁德有一个黄球。
随着比赛的进行，两对球员交换球。首先，弗雷德和戴夫交换球。然后，格特鲁德和克莱尔交换球。然后，戴夫和鲍勃交换球。然后，克莱尔和格特鲁德交换球。然后，爱丽丝和弗雷德交换球。然后，鲍勃和爱丽丝交换球。最后，伊芙和鲍勃交换了球。游戏结束时，爱丽丝得到了
选项：
（一）白球
(B) 棕色球
(C) 蓝球
(D) 粉色球
(E) 紫色球
(F) 黑球
(G) 黄球",(F)
"Alice、Bob、Claire、Dave、Eve、Fred 和 Gertrude 正在玩游戏。游戏开始时，他们各自拿着一个球：爱丽丝有一个绿球，鲍勃有一个紫色球，克莱尔有一个蓝色球，戴夫有一个黑球，伊芙有一个橙色球，弗雷德有一个白球，格特鲁德有一个黄球。
随着比赛的进行，两对球员交换球。首先，伊芙和克莱尔交换球。然后，爱丽丝和鲍勃交换球。然后，格特鲁德和弗雷德交换球。然后，戴夫和伊芙交换球。然后，格特鲁德和戴夫交换球。然后，弗雷德和鲍勃交换球。最后，格特鲁德和爱丽丝交换了球。游戏结束时，爱丽丝得到了
选项：
（一）绿球
(B) 紫色球
(C) 蓝球
(D) 黑球
(E) 橙色球
(F) 白球
(G) 黄球",(C)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 扮演啦啦队长，Bob 扮演右中场，Claire 扮演右翼前锋，Dave 扮演中前卫，Eve 扮演后卫，Fred 扮演前锋，Gertrude 扮演前锋。正在踢守门员。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，鲍勃和爱丽丝交易头寸。然后，克莱尔和弗雷德交换位置。然后，格特鲁德和弗雷德交换位置。然后，伊芙和弗雷德交换位置。然后，爱丽丝和格特鲁德交换头寸。然后，格特鲁德和戴夫交换立场。最后，鲍勃和戴夫交换头寸。比赛结束时，鲍勃正在上场
选项：
（一）啦啦队长
(B) 右中场
(C) 右边锋
(D) 中场
(E) 后卫
(F) 前锋
(G) 守门员",(B)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：Alice 与 Patrick 跳舞，Bob 与 Izzi 跳舞，Claire 与 Sam 跳舞，Dave 与 Karl 跳舞，Eve 与 Lola 跳舞，Fred 与 Jamie 跳舞，格特鲁德正在和奥菲莉亚跳舞。
在整首歌中，舞者经常交换舞伴。首先，爱丽丝和克莱尔交换了伙伴。然后，鲍勃和爱丽丝交换了伙伴。然后，戴夫和爱丽丝交换了伙伴。然后，爱丽丝和伊芙交换了伙伴。然后，克莱尔和弗雷德交换了伙伴。然后，克莱尔和格特鲁德交换了伴侣。最后，爱丽丝和伊芙交换了伙伴。舞蹈结束时，格特鲁德与
选项：
(A) 帕特里克
(B) 伊兹
(C) 萨姆
(D)卡尔
(E) 萝拉
(F) 杰米
(G) 奥菲莉亚",(F)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是朋友和狂热的读者，他们偶尔会交换书籍。学期开始时，他们每人买一本新书：爱丽丝买了《尤利西斯》，鲍勃买了《了不起的盖茨比》，克莱尔买了《指环王》，戴夫买了《珍珠》，伊芙买了巴斯克维尔猎犬，弗雷德买了洛丽塔，格特鲁德买了一本新书。得到第 22 条军规。
随着学期的进行，他们开始围绕新书进行交易。首先，鲍勃和克莱尔交换书籍。然后，戴夫和鲍勃交换书籍。然后，克莱尔和弗雷德交换书籍。然后，克莱尔和戴夫交换书籍。然后，弗雷德和伊芙交换书籍。然后，爱丽丝和戴夫交换书籍。最后，弗雷德和格特鲁德交换了书籍。学期结束时，格特鲁德
选项：
(A) 尤利西斯
(B) 了不起的盖茨比
(C) 魔戒远征队
(D) 珍珠
(E) 巴斯克维尔猎犬
(F) 洛丽塔
(G) 第 22 条军规",(E)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是朋友和狂热的读者，他们偶尔会交换书籍。学期开始时，他们每人买一本新书：爱丽丝买了《洛丽塔》，鲍勃买了《白鲸》，克莱尔买了《巴斯克维尔猎犬》，戴夫买了《第二十二条军规》，伊芙买了《指环王》，弗雷德买了《珍珠》，还有格特鲁德得到了弗兰肯斯坦。
随着学期的进行，他们开始围绕新书进行交易。首先，戴夫和鲍勃交换书籍。然后，爱丽丝和夏娃交换书籍。然后，鲍勃和弗雷德交换书。然后，格特鲁德和克莱尔交换书籍。然后，弗雷德和戴夫交换书籍。然后，爱丽丝和弗雷德交换书。最后，戴夫和鲍勃交换了书。学期结束时，克莱尔
选项：
（一）洛丽塔
(B)莫比迪克
(C) 巴斯克维尔猎犬
(D) 第 22 条军规
(E) 魔戒远征队
(F) 珍珠
(G) 弗兰肯斯坦",(G)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：爱丽丝与洛拉跳舞，鲍勃与山姆跳舞，克莱尔与赫尔加跳舞，戴夫与奥菲莉亚跳舞，伊芙与梅丽莎跳舞，弗雷德与罗德里戈跳舞，而格特鲁德正在和卡尔跳舞。
在整首歌中，舞者经常交换舞伴。首先，伊芙和克莱尔交换了伴侣。然后，戴夫和弗雷德交换了伙伴。然后，爱丽丝和克莱尔交换了伙伴。然后，格特鲁德和伊芙交换了伴侣。然后，爱丽丝和鲍勃交换了伙伴。然后，戴夫和伊芙交换了伙伴。最后，弗雷德和格特鲁德交换了伙伴。舞蹈结束时，克莱尔与
选项：
(A) 萝拉
(B) 萨姆
(C) 赫尔加
(D) 奥菲莉亚
（E）梅丽莎
(F) 罗德里戈
(G)卡尔",(A)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是朋友和狂热的读者，他们偶尔会交换书籍。学期开始时，他们每人买一本新书：爱丽丝买了《奥德赛》，鲍勃买了《了不起的盖茨比》，克莱尔买了《洛丽塔》，戴夫买了《珍珠》，伊芙买了《指环王》，弗雷德买了弗兰肯斯坦，格特鲁德买了猎犬巴斯克维尔的。
随着学期的进行，他们开始围绕新书进行交易。首先，克莱尔和鲍勃交换书籍。然后，爱丽丝和戴夫交换书籍。然后，格特鲁德和弗雷德交换书籍。然后，鲍勃和爱丽丝交换书籍。然后，爱丽丝和夏娃交换书籍。然后，戴夫和格特鲁德交换书籍。最后，戴夫和伊芙交换了书籍。学期结束时，戴夫
选项：
(一) 奥德赛
(B) 了不起的盖茨比
(C) 洛丽塔
(D) 珍珠
(E) 魔戒远征队
(F) 弗兰肯斯坦
(G) 巴斯克维尔猎犬",(C)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 踢左中场，Bob 踢右中场，Claire 踢前锋，Dave 踢后卫，Eve 踢中前卫，Fred 踢替补，Gertrude正在踢右边锋。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，格特鲁德和鲍勃交换头寸。然后，弗雷德和克莱尔交换立场。然后，弗雷德和戴夫交换位置。然后，伊芙和戴夫交换位置。然后，克莱尔和爱丽丝交换头寸。然后，戴夫和鲍勃交换头寸。最后，格特鲁德和爱丽丝交换了立场。比赛结束时，克莱尔上场
选项：
(A) 左中场
(B) 右中场
（三）前锋
(D) 后卫
(E) 中场
(F) 替补
(G) 右边锋",(A)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是朋友和狂热的读者，他们偶尔会交换书籍。学期开始时，他们每人买一本新书：爱丽丝买了《白鲸》，鲍勃买了《奥德赛》，克莱尔买了《尤利西斯》，戴夫买了《指环王》，伊芙买了《洛丽塔》，弗雷德买了《珍珠》，格特鲁德买了《抓住》—— 22.
随着学期的进行，他们开始围绕新书进行交易。首先，戴夫和克莱尔交换书籍。然后，格特鲁德和弗雷德交换书籍。然后，伊芙和爱丽丝交换书籍。然后，戴夫和爱丽丝交换书籍。然后，格特鲁德和克莱尔交换书籍。然后，格特鲁德和鲍勃交换书籍。最后，鲍勃和夏娃交换了书。学期结束时，克莱尔
选项：
(A)莫比迪克
(B) 奥德赛
(C) 尤利西斯
(D) 魔戒远征队
(E) 洛丽塔
(F) 珍珠
(G) 第 22 条军规",(F)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：爱丽丝与梅丽莎跳舞，鲍勃与罗德里戈跳舞，克莱尔与杰米跳舞，戴夫与赫尔加跳舞，伊芙与奥菲莉亚跳舞，弗雷德与伊兹跳舞，而格特鲁德正在和帕特里克跳舞。
在整首歌中，舞者经常交换舞伴。首先，弗雷德和伊芙交换伙伴。然后，鲍勃和伊芙交换了伙伴。然后，弗雷德和戴夫交换了伙伴。然后，鲍勃和弗雷德交换了伙伴。然后，鲍勃和格特鲁德交换了伙伴。然后，弗雷德和戴夫交换了伙伴。最后，克莱尔和爱丽丝交换了伙伴。舞蹈结束时，伊芙与
选项：
（一）梅丽莎
(B) 罗德里戈
(C) 杰米
(D) 赫尔加
(E) 奥菲莉亚
(F) 伊兹
(G) 帕特里克",(B)
"Alice、Bob、Claire、Dave、Eve、Fred 和 Gertrude 正在玩游戏。游戏开始时，他们每人拿着一个球：爱丽丝有一个绿色球，鲍勃有一个棕色球，克莱尔有一个橙色球，戴夫有一个红色球，伊芙有一个蓝色球，弗雷德有一个黑色球，格特鲁德有一个黄球。
随着比赛的进行，两对球员交换球。首先，伊芙和戴夫交换球。然后，格特鲁德和伊芙交换球。然后，鲍勃和弗雷德交换球。然后，克莱尔和弗雷德交换球。然后，爱丽丝和克莱尔交换球。然后，伊芙和弗雷德交换球。最后，伊芙和戴夫交换了球。比赛结束时，格特鲁德
选项：
（一）绿球
(B) 棕色球
(C) 橙色球
(D) 红球
(E) 蓝色球
(F) 黑球
(G) 黄球",(D)
"Alice、Bob、Claire、Dave、Eve、Fred 和 Gertrude 正在玩游戏。游戏开始时，他们各自拿着一个球：爱丽丝有一个绿色的球，鲍勃有一个黑色的球，克莱尔有一个橙色的球，戴夫有一个紫色的球，伊芙有一个棕色的球，弗雷德有一个粉红色的球，格特鲁德有一个蓝色的球。
随着比赛的进行，两对球员交换球。首先，爱丽丝和弗雷德交换球。然后，克莱尔和伊芙交换球。然后，戴夫和格特鲁德交换球。然后，伊芙和戴夫交换球。然后，戴夫和弗雷德交换球。然后，弗雷德和克莱尔交换球。最后，克莱尔和鲍勃交换了球。比赛结束时，格特鲁德
选项：
（一）绿球
(B) 黑球
(C) 橙色球
(D) 紫色球
(E) 棕色球
(F) 粉色球
(G) 蓝色球",(D)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德正在举行一场白象礼物交换活动。活动开始时，他们每个人都拿着一份不同颜色的礼物：爱丽丝有蓝色礼物，鲍勃有绿色礼物，克莱尔有棕色礼物，戴夫有紫色礼物，伊芙有橙色球，弗雷德有一个粉红色的球，格特鲁德有一个红色的礼物。
随着活动的进行，人们会交换礼物。首先，伊芙和克莱尔交换礼物。然后，弗雷德和克莱尔交换了礼物。然后，戴夫和鲍勃交换礼物。然后，爱丽丝和克莱尔交换了礼物。然后，戴夫和爱丽丝交换了礼物。然后，格特鲁德和伊芙交换了礼物。最后，克莱尔和格特鲁德交换了礼物。活动结束后，克莱尔获得了
选项：
(A) 蓝色礼物
(B) 绿色礼物
(C) 棕色存在
(D) 紫色礼物
(E) 橙色球
(F) 粉色球
(G) 红色礼物",(C)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 踢前锋，Bob 踢守门员，Claire 踢左边锋，Dave 踢右中场，Eve 踢中前卫，Fred 踢替补，Gertrude踢左中场。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，夏娃和弗雷德交换立场。然后，克莱尔和伊芙交换位置。然后，弗雷德和戴夫交换位置。然后，爱丽丝和克莱尔交换头寸。然后，格特鲁德和戴夫交换立场。然后，鲍勃和爱丽丝交易头寸。最后，格特鲁德和戴夫交换了立场。比赛结束时，格特鲁德上场
选项：
（一）前锋
（二）守门员
(C) 左边锋
(D) 右中场
(E) 中场
(F) 替补
(G) 左中场",(G)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 踢左翼，Bob 踢啦啦队长，Claire 踢前锋，Dave 踢左中场，Eve 踢中前卫，Fred 踢右前卫，格特鲁德扮演守门员。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，弗雷德和克莱尔交换立场。然后，戴夫和格特鲁德交换立场。然后，爱丽丝和夏娃交换位置。然后，弗雷德和鲍勃交换头寸。然后，克莱尔和格特鲁德交换立场。然后，弗雷德和戴夫交换位置。最后，伊芙和克莱尔交换了立场。比赛结束时，格特鲁德上场
选项：
(A) 左边锋
（二）啦啦队长
（三）前锋
(D) 左中场
(E) 中场
(F) 右中场
(G) 守门员",(F)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德正在举行一场白象礼物交换活动。活动开始时，他们每个人都拿着一份不同颜色的礼物：爱丽丝有蓝色礼物，鲍勃有黑色球，克莱尔有紫色礼物，戴夫有粉色球，伊芙有绿色礼物，弗雷德有一个橙色的球，格特鲁德有一个黄色的礼物。
随着活动的进行，人们会交换礼物。首先，鲍勃和爱丽丝交换礼物。然后，伊芙和弗雷德交换了礼物。然后，鲍勃和爱丽丝交换礼物。然后，戴夫和克莱尔交换了礼物。然后，克莱尔和鲍勃交换礼物。然后，鲍勃和弗雷德交换礼物。最后，克莱尔和格特鲁德交换了礼物。活动结束后，伊芙获得了
选项：
(A) 蓝色礼物
(B) 黑球
(C) 紫色礼物
(D) 粉色球
(E) 绿色礼物
(F) 橙色球
(G) 黄色礼物",(F)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：Alice 与 Karl 跳舞，Bob 与 Ophelia 跳舞，Claire 与 Helga 跳舞，Dave 与 Izzi 跳舞，Eve 与 Melissa 跳舞，Fred 与 Sam 跳舞，以及格特鲁德正在和帕特里克跳舞。
在整首歌中，舞者经常交换舞伴。首先，克莱尔和鲍勃交换了伙伴。然后，爱丽丝和伊芙交换了伙伴。然后，弗雷德和鲍勃交换了伙伴。然后，戴夫和鲍勃交换了伙伴。然后，克莱尔和格特鲁德交换了伴侣。然后，鲍勃和伊芙交换了伙伴。最后，克莱尔和伊芙交换了伴侣。舞蹈结束时，弗雷德与
选项：
（一）卡尔
(B) 奥菲莉亚
(C) 赫尔加
(D) 伊兹
（E）梅丽莎
(F) 萨姆
(G) 帕特里克",(C)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 踢右中场，Bob 踢左中场，Claire 踢守门员，Dave 踢中场，Eve 踢后卫，Fred 踢啦啦队长，Gertrude 踢球。正在踢右边锋。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，鲍勃和戴夫交换头寸。然后，格特鲁德和弗雷德交换位置。然后，克莱尔和弗雷德交换位置。然后，伊芙和鲍勃交换头寸。然后，伊芙和爱丽丝交换头寸。然后，伊芙和格特鲁德交换位置。最后，戴夫和格特鲁德交换了立场。比赛结束时，戴夫正在上场
选项：
(A) 右中场
(B) 左中场
（三）守门员
(D) 中场
(E) 后卫
(F) 啦啦队长
(G) 右边锋",(A)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是朋友和狂热的读者，他们偶尔会交换书籍。学期开始时，他们每人买一本新书：爱丽丝买了《指环王》，鲍勃买了《尤利西斯》，克莱尔买了《珍珠》，戴夫买了《了不起的盖茨比》，伊芙买了《弗兰肯斯坦》，弗雷德买了《奥德赛》，格特鲁德买了《莫比》迪克。
随着学期的进行，他们开始围绕新书进行交易。首先，克莱尔和戴夫交换书籍。然后，爱丽丝和夏娃交换书籍。然后，格特鲁德和戴夫交换书籍。然后，爱丽丝和弗雷德交换书。然后，鲍勃和克莱尔交换书籍。然后，爱丽丝和夏娃交换书籍。最后，伊芙和克莱尔交换了书籍。学期结束时，弗雷德
选项：
(A) 魔戒远征队
(B) 尤利西斯
(C) 珍珠
(D) 了不起的盖茨比
(E) 弗兰肯斯坦
(F) 奥德赛
(G) 莫比迪克",(E)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 踢中前卫，Bob 踢前锋，Claire 踢左边锋，Dave 踢拉拉队，Eve 踢后卫，Fred 踢右边锋，Gertrude是替补球员。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，爱丽丝和克莱尔交换头寸。然后，格特鲁德和鲍勃交换头寸。然后，伊芙和爱丽丝交换头寸。然后，克莱尔和弗雷德交换位置。然后，格特鲁德和戴夫交换立场。然后，伊芙和弗雷德交换位置。最后，弗雷德和鲍勃交换头寸。比赛结束时，格特鲁德上场
选项：
(A) 中场
（二）前锋
(C) 左边锋
（四）啦啦队长
(E) 后卫
(F) 右翼
(G) 替补队员",(D)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是朋友和狂热的读者，他们偶尔会交换书籍。学期开始时，他们每人买一本新书：爱丽丝买了《巴斯克维尔猎犬》，鲍勃买了《洛丽塔》，克莱尔买了《了不起的盖茨比》，戴夫买了《奥德赛》，夏娃买了《尤利西斯》，弗雷德买了《珍珠》，格特鲁德买了《弗兰肯斯坦》。
随着学期的进行，他们开始围绕新书进行交易。首先，格特鲁德和弗雷德交换书籍。然后，戴夫和格特鲁德交换书籍。然后，戴夫和克莱尔交换书籍。然后，爱丽丝和鲍勃交换书。然后，伊芙和克莱尔交换书籍。然后，爱丽丝和格特鲁德交换书籍。最后，鲍勃和爱丽丝交换了书。学期结束时，克莱尔
选项：
(A) 巴斯克维尔猎犬
(B) 洛丽塔
(C) 了不起的盖茨比
(D) 奥德赛
(E) 尤利西斯
(F) 珍珠
(G) 弗兰肯斯坦",(E)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德在一场足球比赛中属于同一支球队。比赛开始时，他们各自被分配到一个位置：Alice 踢左中场，Bob 踢拉拉队，Claire 踢右翼，Dave 踢右前卫，Eve 踢前锋，Fred 踢左翼，格特鲁德打后卫。
随着游戏的进行，成对的玩家偶尔会交换位置。首先，弗雷德和格特鲁德交换立场。然后，戴夫和格特鲁德交换立场。然后，格特鲁德和弗雷德交换位置。然后，爱丽丝和鲍勃交易头寸。然后，克莱尔和戴夫交换立场。然后，伊芙和克莱尔交换位置。最后，爱丽丝和格特鲁德交换了立场。比赛结束时，弗雷德上场
选项：
(A) 左中场
（二）啦啦队长
(C) 右边锋
(D) 右中场
（五）前锋
(F) 左边锋
(G) 后卫",(D)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：Alice 与 Karl 跳舞，Bob 与 Ophelia 跳舞，Claire 与 Helga 跳舞，Dave 与 Izzi 跳舞，Eve 与 Melissa 跳舞，Fred 与 Sam 跳舞，以及格特鲁德正在和帕特里克跳舞。
在整首歌中，舞者经常交换舞伴。首先，克莱尔和鲍勃交换了伙伴。然后，爱丽丝和伊芙交换了伙伴。然后，弗雷德和鲍勃交换了伙伴。然后，戴夫和鲍勃交换了伙伴。然后，克莱尔和格特鲁德交换了伴侣。然后，鲍勃和伊芙交换了伙伴。最后，克莱尔和伊芙交换了伴侣。舞蹈结束时，爱丽丝与
选项：
（一）卡尔
(B) 奥菲莉亚
(C) 赫尔加
(D) 伊兹
（E）梅丽莎
(F) 萨姆
(G) 帕特里克",(E)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：爱丽丝与罗德里戈跳舞，鲍勃与杰米跳舞，克莱尔与帕特里克跳舞，戴夫与洛拉跳舞，伊芙与伊兹跳舞，弗雷德与梅丽莎跳舞，而格特鲁德正在和卡尔跳舞。
在整首歌中，舞者经常交换舞伴。首先，弗雷德和鲍勃交换伙伴。然后，爱丽丝和伊芙交换了伙伴。然后，爱丽丝和格特鲁德交换了伙伴。然后，鲍勃和格特鲁德交换了伙伴。然后，弗雷德和爱丽丝交换了伙伴。然后，弗雷德和克莱尔交换了伙伴。最后，戴夫和鲍勃交换了伙伴。舞蹈结束时，鲍勃与
选项：
(A) 罗德里戈
(B) 杰米
(C) 帕特里克
(D) 萝拉
(E) 伊兹
(F) 梅丽莎
(G)卡尔",(D)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：爱丽丝与洛拉跳舞，鲍勃与罗德里戈跳舞，克莱尔与杰米跳舞，戴夫与伊兹跳舞，伊芙与山姆跳舞，弗雷德与卡尔跳舞，格特鲁德正在和赫尔加跳舞。
在整首歌中，舞者经常交换舞伴。首先，爱丽丝和克莱尔交换了伙伴。然后，鲍勃和弗雷德交换了伙伴。然后，克莱尔和戴夫交换了伙伴。然后，爱丽丝和弗雷德交换了伙伴。然后，克莱尔和爱丽丝交换了伙伴。然后，鲍勃和伊芙交换了伙伴。最后，伊芙和格特鲁德交换了伴侣。舞蹈结束时，克莱尔与
选项：
(A) 萝拉
(B) 罗德里戈
(C) 杰米
(D) 伊兹
(E) 萨姆
(F) 卡尔
(G) 赫尔加",(B)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：爱丽丝与洛拉跳舞，鲍勃与梅丽莎跳舞，克莱尔与帕特里克跳舞，戴夫与罗德里戈跳舞，伊芙与伊兹跳舞，弗雷德与奥菲莉亚跳舞，格特鲁德正在和山姆跳舞。
在整首歌中，舞者经常交换舞伴。首先，爱丽丝和格特鲁德交换了伙伴。然后，戴夫和格特鲁德交换了伙伴。然后，弗雷德和格特鲁德交换了伙伴。然后，伊芙和鲍勃交换了伙伴。然后，格特鲁德和爱丽丝交换了伙伴。然后，戴夫和伊芙交换了伙伴。最后，克莱尔和伊芙交换了伴侣。舞蹈结束时，克莱尔与
选项：
(A) 萝拉
(B) 梅丽莎
(C) 帕特里克
(D) 罗德里戈
(E) 伊兹
(F) 奥菲莉亚
(G) 萨姆",(A)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是朋友和狂热的读者，他们偶尔会交换书籍。学期开始时，他们每人买一本新书：爱丽丝买了《尤利西斯》，鲍勃买了《弗兰肯斯坦》，克莱尔买了《白鲸》，戴夫买了《奥德赛》，伊芙买了《了不起的盖茨比》，弗雷德买了《洛丽塔》，格特鲁德买了《珍珠》。
随着学期的进行，他们开始围绕新书进行交易。首先，鲍勃和克莱尔交换书籍。然后，伊芙和爱丽丝交换书籍。然后，爱丽丝和戴夫交换书籍。然后，格特鲁德和戴夫交换书籍。然后，爱丽丝和鲍勃交换书。然后，伊芙和克莱尔交换书籍。最后，爱丽丝和弗雷德交换了书。学期结束时，戴夫
选项：
(A) 尤利西斯
(B) 弗兰肯斯坦
(C)莫比迪克
(D) 奥德赛
(E) 了不起的盖茨比
(F) 洛丽塔
(G) 珍珠",(G)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德是广场舞会上的舞者。在歌曲开始时，他们每个人都有一个舞伴：Alice 与 Karl 跳舞，Bob 与 Izzi 跳舞，Claire 与 Melissa 跳舞，Dave 与 Lola 跳舞，Eve 与 Rodrigo 跳舞，Fred 与 Helga 跳舞，格特鲁德正在和帕特里克跳舞。
在整首歌中，舞者经常交换舞伴。首先，爱丽丝和鲍勃交换伙伴。然后，伊芙和格特鲁德交换了伴侣。然后，克莱尔和格特鲁德交换了伴侣。然后，格特鲁德和鲍勃交换了伙伴。然后，克莱尔和鲍勃交换了伙伴。然后，弗雷德和格特鲁德交换了伙伴。最后，克莱尔和戴夫交换了伙伴。舞蹈结束时，克莱尔与
选项：
（一）卡尔
(B) 伊兹
(C)梅丽莎
(D) 萝拉
(E) 罗德里戈
(F) 赫尔加
(G) 帕特里克",(D)
"爱丽丝、鲍勃、克莱尔、戴夫、伊芙、弗雷德和格特鲁德正在举行一场白象礼物交换活动。活动开始时，他们每个人都拿着一份不同颜色的礼物：爱丽丝有绿色礼物，鲍勃有蓝色礼物，克莱尔有红色礼物，戴夫有紫色礼物，伊芙有棕色礼物，弗雷德有一份白色礼物，格特鲁德一份黄色礼物。
随着活动的进行，人们会交换礼物。首先，格特鲁德和伊芙交换礼物。然后，格特鲁德和鲍勃交换了礼物。然后，格特鲁德和弗雷德交换了礼物。然后，鲍勃和戴夫交换了礼物。然后，爱丽丝和鲍勃交换了他们的礼物。然后，戴夫和克莱尔交换了礼物。最后，克莱尔和爱丽丝交换了礼物。活动结束后，伊芙获得了
选项：
（一）绿色礼物
(B) 蓝色礼物
(C) 红色礼物
(D) 紫色礼物
(E) 棕色礼物
(F) 白色礼物
(G) 黄色礼物",(G)
