输入,目标
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在一场高尔夫锦标赛中，有三位高尔夫球手：安娜、丹和梅尔。丹获得第二名。梅尔第一个完成。
选项：
(A) 安娜最后完成
(B) 丹最后一名
(C) 梅尔最后一名",(A)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在古董车展上，共有三种车辆：旅行车、卡车和摩托车。卡车比旅行车新。摩托车是最古老的。
选项：
(A) 旅行车是最古老的
(B) 卡车是最古老的
(C) 摩托车是最古老的",(C)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在一场高尔夫锦标赛中，有三位高尔夫球手：丹、梅尔和艾米。丹的成绩高于艾米。艾米的成绩高于梅尔。
选项：
(A) 丹最后一名
(B) 梅尔最后一名
(C) 艾米垫底",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在一场高尔夫锦标赛中，有三位高尔夫球手：伊芙、艾米和罗布。艾米的成绩高于罗布。夏娃的成绩高于艾米。
选项：
(A) 夏娃最后一名完成
(B) 艾米垫底
(C) 罗布最后一名",(C)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。一个水果摊卖三种水果：哈密瓜、苹果、枇杷。枇杷比苹果贵。哈密​​瓜比苹果便宜。
选项：
(A) 哈密瓜是第二贵的
(B) 苹果是第二贵的
(C) 枇杷是第二贵的",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。书架上有三本书：一本红书，一本蓝书，一本橙色书。红色的书在橙色的书的左边。橙皮书是左起第二本。
选项：
(A) 红皮书是最右边的
(B) 蓝皮书是最右边的
(C) 橙皮书是最右边的",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。树枝上有三只鸟：知更鸟、猫头鹰和鹰。知更鸟在鹰的右边。猫头鹰是最左边的。
选项：
(A) 知更鸟是左起第二个
(B) 猫头鹰是左数第二个
(C) 鹰是左起第二个",(C)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。书架上有三本书：一本蓝书，一本橙书，一本红书。蓝皮书是最右边的。橙皮书是最左边的。
选项：
(A) 蓝皮书是最左边的
(B) 橙皮书是最左边的
(C) 红皮书在最左边",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。树枝上有三只鸟：猎鹰、猫头鹰和乌鸦。乌鸦在猫头鹰的左边。猎鹰是最左边的。
选项：
(A) 猎鹰位于最左边
(B) 猫头鹰在最左边
(C) 乌鸦在最左边",(A)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在一场高尔夫锦标赛中，有三位高尔夫球手：罗布、梅尔和乔。乔的成绩低于梅尔。罗布的成绩低于乔。
选项：
(A) 罗布最后一名
(B) 梅尔最后一名
(C) 乔最后一名",(A)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。一个水果摊卖三种水果：西瓜、苹果和芒果。苹果比芒果便宜。芒果比西瓜便宜。
选项：
(A) 西瓜是最贵的
(B) 苹果是最贵的
(C) 芒果是最贵的",(A)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在一场高尔夫锦标赛中，有三位高尔夫球手：艾米、艾达和乔。乔的成绩低于艾达。艾米的成绩高于艾达。
选项：
(A) 艾米获得第二名
(B) 艾达获得第二名
(C) 乔获得第二名",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在一次高尔夫锦标赛中，有三位高尔夫球手：安娜、艾米和伊莱。伊莱获得第二名。伊莱的成绩低于艾米。
选项：
(A) 安娜最后完成
(B) 艾米垫底
(C) Eli 最后完成",(A)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在古董车展上，共有三种车辆：轿车、敞篷车和卡车。卡车是最新的。轿车比敞篷车更旧。
选项：
(A) 轿车是第二新的
(B) 敞篷车是第二最新的
(C) 卡车是第二新的",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在古董车展上，共有三种车辆：一辆豪华轿车、一辆卡车和一辆小型货车。小型货车比卡车更旧。豪华轿车是第二新的。
选项：
(A) 豪华轿车是最古老的
(B) 卡车是最古老的
(C) 小型货车是最古老的",(C)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。水果摊出售三种水果：哈密瓜、西瓜和芒果。芒果是最便宜的。哈密​​瓜是第二贵的。
选项：
(A) 哈密瓜是最贵的
(B) 西瓜是最贵的
(C) 芒果是最贵的",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在一场高尔夫锦标赛中，有三位高尔夫球手：伊芙、乔和艾米。夏娃的成绩低于艾米。夏娃的成绩高于乔。
选项：
(A) 夏娃获得第二名
(B) 乔获得第二名
(C) 艾米获得第二名",(A)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。书架上有三本书：一本绿色的书，一本棕色的书，一本橙色的书。棕色书位于橙色书的左侧。绿皮书位于棕色皮书的左侧。
选项：
(A) 绿皮书在最左边
(B) 棕色书在最左边
(C) 橙皮书是最左边的",(A)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。一个水果摊卖三种水果：桃子、梨和芒果。芒果比梨便宜。桃子是最便宜的。
选项：
(A) 桃子是第二贵的
(B) 梨是第二贵的
(C) 芒果是第二贵的",(C)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。一个水果摊卖三种水果：苹果、桃子和枇杷。枇杷比苹果便宜。桃子比苹果贵。
选项：
(A) 苹果是最便宜的
(B) 桃子是最便宜的
(C) 枇杷是最便宜的",(C)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。树枝上有三只鸟：蓝鸟、猎鹰和蜂鸟。冠蓝鸦位于猎鹰的右侧。蜂鸟位于猎鹰的左侧。
选项：
(A) 冠蓝鸦在最左边
(B) 猎鹰在最左边
(C) 蜂鸟在最左边",(C)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。树枝上有三只鸟：乌鸦、猎鹰和乌鸦。乌鸦在乌鸦的左边。猎鹰位于乌鸦的右侧。
选项：
(A) 乌鸦在最右边
(B) 猎鹰是最右边的
(C) 乌鸦在最右边",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。书架上有三本书：一本橙色的书，一本蓝色的书，一本黄色的书。橙色书位于蓝色书的左侧。黄皮书位于蓝皮书的右侧。
选项：
(A) 橙皮书是最右边的
(B) 蓝皮书是最右边的
(C) 黄皮书是最右边的",(C)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。一个水果摊卖三种水果：桃子、梨和芒果。芒果比桃子便宜。芒果比梨贵。
选项：
(A) 桃子是最便宜的
(B) 梨是最便宜的
(C) 芒果是最便宜的",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。书架上有三本书：一本白书，一本绿书，一本橙书。绿书位于白书的右侧。橙皮书是最右边的。
选项：
(A) 白书是最右边的
(B) 绿皮书是最右边的
(C) 橙皮书是最右边的",(C)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在古董车展上，共有三种车辆：轿车、敞篷车和卡车。卡车是最新的。轿车比敞篷车更旧。
选项：
(A) 轿车是最新的
(B) 敞篷车是最新的
(C) 卡车是最新的",(C)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在古董车展上，展示了三种车辆：卡车、小型货车和拖拉机。这辆卡车比小型货车新。小型货车比拖拉机更新。
选项：
(A) 卡车是第二新的
(B) 小型货车是第二新的
(C) 拖拉机是第二新的",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。树枝上有三只鸟：蓝鸟、猎鹰和乌鸦。猎鹰位于冠蓝鸦的左侧。猎鹰位于乌鸦的右侧。
选项：
(A) 冠蓝鸦是最右边的
(B) 猎鹰是最右边的
(C) 乌鸦在最右边",(A)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在一场高尔夫锦标赛中，有三位高尔夫球手：安娜、罗布和乔。乔的成绩高于安娜。罗布获得第二名。
选项：
(A) 安娜获得第二名
(B) 罗布获得第二名
(C) 乔获得第二名",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。书架上有三本书：一本绿色的书，一本棕色的书，一本橙色的书。棕色书位于橙色书的左侧。绿皮书位于棕色皮书的左侧。
选项：
(A) 绿皮书是最右边的
(B) 棕色的书是最右边的
(C) 橙皮书是最右边的",(C)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。一个水果摊卖三种水果：猕猴桃、枇杷、哈密瓜。猕猴桃比枇杷便宜。哈密​​瓜比猕猴桃便宜。
选项：
(A) 猕猴桃是最便宜的
(B) 枇杷是最便宜的
(C) 哈密瓜是最便宜的",(C)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。一个水果摊卖三种水果：橙子、西瓜和梨。橙子是第二贵的。梨比西瓜贵。
选项：
(A) 橙子是最便宜的
(B) 西瓜是最便宜的
(C) 梨是最便宜的",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在一场高尔夫锦标赛中，有三位高尔夫球手：罗布、梅尔和乔。乔的成绩低于梅尔。罗布的成绩低于乔。
选项：
(A) 罗布获得第二名
(B) 梅尔获得第二名
(C) 乔获得第二名",(C)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。树枝上有三只鸟：乌鸦、鹌鹑和乌鸦。鹌鹑是最左边的。乌鸦是最右边的。
选项：
(A) 乌鸦在最左边
(B) 鹌鹑在最左边
(C) 乌鸦在最左边",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。水果摊出售三种水果：哈密瓜、橙子和西瓜。橙子是最贵的。哈密​​瓜比西瓜贵。
选项：
(A) 哈密瓜是最贵的
(B) 橙子是最贵的
(C) 西瓜是最贵的",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。树枝上有三只鸟：猎鹰、猫头鹰和乌鸦。乌鸦在猫头鹰的左边。猎鹰是最左边的。
选项：
(A) 猎鹰是左数第二个
(B) 猫头鹰是左数第二个
(C) 乌鸦是左起第二个",(C)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在古董车展上，共有三种车辆：拖拉机、旅行车和豪华轿车。拖拉机比豪华轿车更新。旅行车是最新的。
选项：
(A) 拖拉机是最新的
(B) 旅行车是最新的
(C) 豪华轿车是最新的",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。树枝上有三只鸟：知更鸟、乌鸦和鹌鹑。鹌鹑在知更鸟的左边。知更鸟是左起第二个。
选项：
(A) 知更鸟在最右边
(B) 乌鸦在最右边
(C) 鹌鹑是最​​右边的",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在古董车展上，共有三种车辆：旅行车、卡车和摩托车。卡车比旅行车新。摩托车是最古老的。
选项：
(A) 旅行车是最新的
(B) 卡车是最新的
(C) 摩托车是最新的",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在一场高尔夫锦标赛中，有三位高尔夫球手：丹、梅尔和艾米。丹的成绩高于艾米。艾米的成绩高于梅尔。
选项：
(A) 丹获得第二名
(B) 梅尔获得第二名
(C) 艾米获得第二名",(C)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。书架上有三本书：一本蓝书，一本橙书，一本绿书。绿皮书是最左边的。橙色书位于蓝色书的左侧。
选项：
(A) 蓝皮书是左起第二本
(B) 橙皮书是左起第二本
(C) 绿皮书是左数第二个",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在古董车展上，共有三种车辆：摩托车、豪华轿车和敞篷车。摩托车比豪华轿车更新。敞篷车比摩托车更新。
选项：
(A) 摩托车是最新的
(B) 豪华轿车是最新的
(C) 敞篷车是最新的",(C)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在一场高尔夫锦标赛中，有三位高尔夫球手：乔、丹和伊芙。夏娃的成绩高于丹。丹的成绩高于乔。
选项：
(A) 乔最后一名
(B) 丹最后一名
(C) 夏娃最后一名",(A)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。书架上有三本书：一本橙色的书，一本黄色的书，一本蓝色的书。蓝皮书位于黄皮书的右侧。橙皮书是左起第二本。
选项：
(A) 橙皮书是最左边的
(B) 黄皮书在最左边
(C) 蓝皮书在最左边",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在一次高尔夫锦标赛中，有三位高尔夫球手：安娜、艾米和伊莱。伊莱获得第二名。伊莱的成绩低于艾米。
选项：
(A) 安娜获得第一名
(B) 艾米第一名完成
(C) Eli获得第一名",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。一个水果摊卖三种水果：苹果、梨和李子。梨比李子便宜。梨比苹果贵。
选项：
(A) 苹果是最贵的
(B) 梨是最贵的
(C) 李子是最贵的",(C)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在一场高尔夫锦标赛中，有三位高尔夫球手：伊莱、米亚和伊芙。伊莱最后完成。米娅获得第二名。
选项：
(A) Eli 最后完成
(B) Mya 最后完成
(C) 夏娃最后一名",(A)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。树枝上有三只鸟：知更鸟、猫头鹰和鹰。知更鸟在鹰的右边。猫头鹰是最左边的。
选项：
(A) 知更鸟在最右边
(B) 猫头鹰在最右边
(C) 鹰是最右边的",(A)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在一场高尔夫锦标赛中，有三位高尔夫球手：梅尔、艾达和安娜。梅尔最后完成。安娜获得第二名。
选项：
(A) 梅尔获得第一名
(B) 艾达获得第一名
(C) 安娜获得第一名",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。书架上放着三本书：一本橙色的书，一本白色的书，一本紫色的书。橙色书位于白色书的左侧。紫色的书是最右边的。
选项：
(A) 橙皮书是最右边的
(B) 白书是最右边的
(C) 紫色的书是最右边的",(C)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。树枝上有三只鸟：鹰、红雀和猎鹰。鹰位于红衣主教的左侧。鹰是左起第二个。
选项：
(A) 鹰是最左边的
(B) 枢机主教是最左边的
(C) 猎鹰位于最左边",(C)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。树枝上有三只鸟：蜂鸟、鹌鹑和乌鸦。乌鸦是左数第二个。蜂鸟在乌鸦的左边。
选项：
(A) 蜂鸟是左数第二个
(B) 鹌鹑是左数第二个
(C) 乌鸦是左数第二个",(C)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。书架上放着三本书：一本黄书，一本绿书，一本红书。红皮书在绿皮书的左边。黄书在红书的左边。
选项：
(A) 黄皮书最右边
(B) 绿皮书是最右边的
(C) 红皮书是最右边的",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。树枝上有三只鸟：蜂鸟、鹌鹑和乌鸦。乌鸦是左数第二个。蜂鸟在乌鸦的左边。
选项：
(A) 蜂鸟是最左边的
(B) 鹌鹑在最左边
(C) 乌鸦在最左边",(A)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在古董车展上，共有三种车辆：轿车、小型货车和摩托车。摩托车是第二新的。小型货车比摩托车更新。
选项：
(A) 轿车是最新的
(B) 小型货车是最新的
(C) 摩托车是最新的",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在一场高尔夫锦标赛中，有三位高尔夫球手：罗布、梅尔和乔。乔的成绩低于梅尔。罗布的成绩低于乔。
选项：
(A) 罗布获得第一名
(B) 梅尔获得第一名
(C) 乔获得第一名",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。树枝上有三只鸟：鹰、乌鸦和乌鸦。乌鸦在鹰的右边。乌鸦是最右边的。
选项：
(A) 鹰是最右边的
(B) 乌鸦在最右边
(C) 乌鸦在最右边",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。水果摊出售三种水果：桃子、芒果和苹果。桃子比苹果贵。芒果是最便宜的。
选项：
(A) 桃子是最贵的
(B) 芒果是最贵的
(C) 苹果是最贵的",(A)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。树枝上有三只鸟：蜂鸟、猫头鹰和猎鹰。猎鹰位于猫头鹰的右侧。蜂鸟位于猫头鹰的左侧。
选项：
(A) 蜂鸟是左数第二个
(B) 猫头鹰是左数第二个
(C) 猎鹰是左起第二个",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。书架上放着三本书：一本灰色的书，一本紫色的书，一本红色的书。紫色的书在红色的书的左边。灰色的书在紫色的书的左边。
选项：
(A) 灰书是左数第二本
(B) 紫色的书是左数第二本
(C) 红皮书是左起第二本",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在古董车展上，共有三种车辆：小型货车、公共汽车和轿车。小型货车比轿车更新。小型货车比公共汽车更旧。
选项：
(A) 小型货车是最古老的
(B) 巴士是最古老的
(C) 轿车是最古老的",(C)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。书架上放着三本书：一本红书，一本灰书，一本白书。白书位于灰书的左侧。红皮书是左起第二本。
选项：
(A) 红皮书是最右边的
(B) 灰色的书是最右边的
(C) 白书是最右边的",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在古董车展上，展示了三种车辆：拖拉机、敞篷车和小型货车。拖拉机是第二新的。小型货车比敞篷车更新。
选项：
(A) 拖拉机是最古老的
(B) 敞篷车是最古老的
(C) 小型货车是最古老的",(B)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。书架上有三本书：一本橙色的书，一本黄色的书，一本蓝色的书。蓝皮书位于黄皮书的右侧。橙皮书是左起第二本。
选项：
(A) 橙皮书是最右边的
(B) 黄皮书是最右边的
(C) 蓝皮书是最右边的",(C)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。树枝上有三只鸟：猫头鹰、乌鸦和红雀。乌鸦在猫头鹰的左边。猫头鹰是左起第二个。
选项：
(A) 猫头鹰在最右边
(B) 乌鸦在最右边
(C) 枢机主教是最右边的",(C)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在古董车展上，展示了三种车辆：卡车、小型货车和拖拉机。这辆卡车比小型货车新。小型货车比拖拉机更新。
选项：
(A) 卡车是最古老的
(B) 小型货车是最古老的
(C) 拖拉机是最古老的",(C)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。书架上放着三本书：一本红书，一本灰书，一本白书。白书位于灰书的左侧。红皮书是左起第二本。
选项：
(A) 红皮书是左数第二本
(B) 灰书是左数第二本
(C) 白书是左数第二本",(A)
"以下各段描述了一组按固定顺序排列的三个对象。每个段落中的陈述在逻辑上是一致的。在一场高尔夫锦标赛中，有三位高尔夫球手：安娜、罗布和乔。乔的成绩高于安娜。罗布的成绩高于乔。
选项：
(A) 安娜获得第二名
(B) 罗布获得第二名
(C) 乔获得第二名",(C)
